artist_mbid,artist_name,first_tour_date,pct_tour_songs,pct_setlist_songs,tour_date_num,avg_set_length
dc84c3f5-a44c-4a46-bf41-fd1640e3c99d,Djo,2025-04-03,0.75,0.8642156862745098,20,17.25
3c9f8bef-a658-4204-9ee8-7e95d2535b32,Quicksand,2025-03-13,0.7222222222222222,0.8650526877417634,14,15.214285714285714
5318e774-f5b6-4ee0-82cb-4dcf398c3ff8,Parcels,2025-10-13,0.7391304347826086,0.868961038961039,10,20.5
9e103f85-7af7-41d7-b83b-49ba8f0c5abf,Of Monsters and Men,2025-11-01,0.6956521739130435,0.8773649810801514,17,18.176470588235293
8b8b33a3-0a11-48b4-8f5a-aaa79f4282a8,Acid Bath,2025-04-25,0.6875,0.8775785617890882,19,12.578947368421053
da0c8f4f-f4f4-4e91-86ca-e31108bb5706,Nessa Barrett,2025-02-04,0.7241379310344828,0.878002430562817,18,23.88888888888889
0f74b263-65bf-4027-9708-45aadf40122d,Amyl and the Sniffers,2025-03-26,0.5757575757575758,0.8800478598110675,23,21.17391304347826
6acb932e-840d-47ac-8e0d-725ad8a6e52c,New Found Glory,2024-08-16,0.7307692307692307,0.89186081719163,23,22.391304347826086
262cf0ce-2af2-4686-a8cc-d6b33e97336d,Mk.gee,2024-09-02,0.65,0.8936187376864619,20,18.15
4b85cdd2-3c60-4578-8543-401c02f25756,The Oh Hellos,2025-10-02,0.7222222222222222,0.8941091954022987,12,29.0
ce4a1c08-6912-423f-bf6c-97ce69f5e89f,Faye Webster,2025-02-19,0.75,0.8943014705882354,12,16.5
a8982cb0-7886-4e60-9f6a-3b71baa370e6,Tennis,2025-05-16,0.7727272727272727,0.8947368421052634,15,19.0
4efa55ba-93cf-497f-baf3-2ca9da7e193e,Jet,2025-05-25,0.7272727272727273,0.906983144134847,15,17.6
9ca10859-49e2-44e3-b3d6-04c535207bc2,Knocked Loose,2024-05-19,0.7142857142857143,0.9221329979360166,20,16.3
1ef09925-fb5d-46db-8263-e336d152487e,Kublai Khan TX,2025-09-20,0.7777777777777778,0.9281883341571923,17,15.0
d786f59b-1836-4ddb-8393-ab753edbe984,Clairo,2024-09-06,0.7037037037037037,0.9345429080723199,34,20.323529411764707
172e1f1a-504d-4488-b053-6344ba63e6d0,Nick Cave & the Bad Seeds,2025-04-15,0.84,0.9385979358805447,18,22.38888888888889
ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,2025-06-12,0.8181818181818182,0.9426315789473684,10,19.1
42321e24-42b6-4f08-b0d9-8325ee887a20,Waxahatchee,2024-04-20,0.6216216216216216,0.9456160968660969,36,24.27777777777778
11bcbbf4-1252-496a-b747-06942f3d76db,Molchat Doma,2025-01-17,0.8571428571428571,0.9456484348125216,17,19.0
cdf5b0a1-ce40-4bb8-92dc-baa602ff83c1,The Beaches,2025-07-31,0.6129032258064516,0.9559090334952406,29,20.75862068965517
fa4ad5f5-568e-498f-ba98-9ffc18e54ff3,Aly & AJ,2025-09-19,0.8076923076923077,0.9563751115644522,31,21.903225806451612
151cd917-1ee2-4702-859f-90899ad897f8,FINNEAS,2025-02-13,0.7916666666666666,0.9669841269841268,15,19.666666666666668
860d7dc2-618d-437e-a3bb-7b91c2d40095,Ken Carson,2024-07-08,0.6666666666666666,0.9717599040787447,57,22.49122807017544
5275425d-3cdb-4a9a-b9eb-3e246ec69881,Poison the Well,2025-04-03,0.8947368421052632,0.9776199437463324,17,17.352941176470587
8389ff77-a7a4-4ba4-bf1b-17ded47d41a1,Suki Waterhouse,2024-12-02,0.7727272727272727,0.9781676413255361,15,17.333333333333332
12a9e259-f7cb-4fca-87b1-a6c5fd38c300,Hot Mulligan,2025-10-29,0.8214285714285714,0.9801962372850841,23,22.869565217391305
684e2403-8dc3-468c-8d4f-c1ee01fb6cd6,David Kushner,2024-09-15,0.8181818181818182,0.9834656084656085,12,18.166666666666668
6ecae756-cfa6-4011-ae56-e8d9c4be447a,FLO,2025-04-09,0.75,0.9840034965034966,26,21.346153846153847
f70ee0c3-8ce0-4ca6-9208-06b60bc69e27,Toad the Wet Sprocket,2025-07-17,0.782608695652174,0.9880654015992362,49,18.183673469387756
a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,2025-03-21,0.8947368421052632,0.9880952380952381,14,17.142857142857142
d9a9b6aa-c5c5-40dc-95ec-0bff029245c0,Dayseeker,2024-09-27,0.875,0.995,25,14.08
a7409219-a681-4072-adb2-5285106ce6f2,The The,2024-10-11,0.9310344827586207,0.9955357142857143,16,27.125
20883363-1ea4-4d72-ad72-c0e767038f3e,The Mars Volta,2025-10-25,1.0,1.0,21,18.0
c79032e6-f077-4cf7-9de3-ad29084a723e,Microwave,2025-04-22,1.0,1.0,17,10.0
